spUTCTime,spClockTime,price
2025-03-01 15:00:00+00:00,2025-03-01 15:00:00+00:00,7.709999999999999
2025-03-01 15:30:00+00:00,2025-03-01 15:30:00+00:00,6.486
2025-03-01 16:00:00+00:00,2025-03-01 16:00:00+00:00,7.955
2025-03-01 16:30:00+00:00,2025-03-01 16:30:00+00:00,11.244
2025-03-01 17:00:00+00:00,2025-03-01 17:00:00+00:00,7.965999999999999
2025-03-01 17:30:00+00:00,2025-03-01 17:30:00+00:00,13.694999999999999
2025-03-01 18:00:00+00:00,2025-03-01 18:00:00+00:00,13.694999999999999
2025-03-01 18:30:00+00:00,2025-03-01 18:30:00+00:00,13.75
2025-03-01 19:00:00+00:00,2025-03-01 19:00:00+00:00,13.75
2025-03-01 19:30:00+00:00,2025-03-01 19:30:00+00:00,8.955
2025-03-01 20:00:00+00:00,2025-03-01 20:00:00+00:00,8.521615356557394
2025-03-01 20:30:00+00:00,2025-03-01 20:30:00+00:00,7.9799999999999995
2025-03-01 21:00:00+00:00,2025-03-01 21:00:00+00:00,7.968000000000001
2025-03-01 21:30:00+00:00,2025-03-01 21:30:00+00:00,7.968000000000001
2025-03-01 22:00:00+00:00,2025-03-01 22:00:00+00:00,10.279
2025-03-01 22:30:00+00:00,2025-03-01 22:30:00+00:00,9.972
2025-03-01 23:00:00+00:00,2025-03-01 23:00:00+00:00,11.0
2025-03-01 23:30:00+00:00,2025-03-01 23:30:00+00:00,11.190000000000001
2025-03-02 00:00:00+00:00,2025-03-02 00:00:00+00:00,11.190000000000001
2025-03-02 00:30:00+00:00,2025-03-02 00:30:00+00:00,11.190000000000001
2025-03-02 01:00:00+00:00,2025-03-02 01:00:00+00:00,11.190000000000001
2025-03-02 01:30:00+00:00,2025-03-02 01:30:00+00:00,11.190000000000001
2025-03-02 02:00:00+00:00,2025-03-02 02:00:00+00:00,11.190000000000001
2025-03-02 02:30:00+00:00,2025-03-02 02:30:00+00:00,10.99
2025-03-02 03:00:00+00:00,2025-03-02 03:00:00+00:00,11.18
2025-03-02 03:30:00+00:00,2025-03-02 03:30:00+00:00,11.18
2025-03-02 04:00:00+00:00,2025-03-02 04:00:00+00:00,11.18
2025-03-02 04:30:00+00:00,2025-03-02 04:30:00+00:00,11.18
2025-03-02 05:00:00+00:00,2025-03-02 05:00:00+00:00,11.18
2025-03-02 05:30:00+00:00,2025-03-02 05:30:00+00:00,11.18
2025-03-02 06:00:00+00:00,2025-03-02 06:00:00+00:00,11.18
2025-03-02 06:30:00+00:00,2025-03-02 06:30:00+00:00,11.895
2025-03-02 07:00:00+00:00,2025-03-02 07:00:00+00:00,11.7
2025-03-02 07:30:00+00:00,2025-03-02 07:30:00+00:00,11.7
2025-03-02 08:00:00+00:00,2025-03-02 08:00:00+00:00,7.5
2025-03-02 08:30:00+00:00,2025-03-02 08:30:00+00:00,7.906999999999999
2025-03-02 09:00:00+00:00,2025-03-02 09:00:00+00:00,11.7
2025-03-02 09:30:00+00:00,2025-03-02 09:30:00+00:00,7.6640503766120975
2025-03-02 10:00:00+00:00,2025-03-02 10:00:00+00:00,10.426
2025-03-02 10:30:00+00:00,2025-03-02 10:30:00+00:00,9.817
2025-03-02 11:00:00+00:00,2025-03-02 11:00:00+00:00,11.690000000000001
2025-03-02 11:30:00+00:00,2025-03-02 11:30:00+00:00,11.012
2025-03-02 12:00:00+00:00,2025-03-02 12:00:00+00:00,10.61
2025-03-02 12:30:00+00:00,2025-03-02 12:30:00+00:00,7.1
2025-03-02 13:00:00+00:00,2025-03-02 13:00:00+00:00,5.277881027789329
2025-03-02 13:30:00+00:00,2025-03-02 13:30:00+00:00,8.555
2025-03-02 14:00:00+00:00,2025-03-02 14:00:00+00:00,8.445
2025-03-02 14:30:00+00:00,2025-03-02 14:30:00+00:00,8.459
2025-03-02 15:00:00+00:00,2025-03-02 15:00:00+00:00,11.9
2025-03-02 15:30:00+00:00,2025-03-02 15:30:00+00:00,12.175
2025-03-02 16:00:00+00:00,2025-03-02 16:00:00+00:00,12.175
2025-03-02 16:30:00+00:00,2025-03-02 16:30:00+00:00,12.5
2025-03-02 17:00:00+00:00,2025-03-02 17:00:00+00:00,12.5
2025-03-02 17:30:00+00:00,2025-03-02 17:30:00+00:00,12.5
2025-03-02 18:00:00+00:00,2025-03-02 18:00:00+00:00,12.5
2025-03-02 18:30:00+00:00,2025-03-02 18:30:00+00:00,12.5
2025-03-02 19:00:00+00:00,2025-03-02 19:00:00+00:00,12.5
2025-03-02 19:30:00+00:00,2025-03-02 19:30:00+00:00,12.5
2025-03-02 20:00:00+00:00,2025-03-02 20:00:00+00:00,12.495000000000001
2025-03-02 20:30:00+00:00,2025-03-02 20:30:00+00:00,12.2
2025-03-02 21:00:00+00:00,2025-03-02 21:00:00+00:00,12.15
2025-03-02 21:30:00+00:00,2025-03-02 21:30:00+00:00,12.0
2025-03-02 22:00:00+00:00,2025-03-02 22:00:00+00:00,7.5
2025-03-02 22:30:00+00:00,2025-03-02 22:30:00+00:00,9.83
2025-03-02 23:00:00+00:00,2025-03-02 23:00:00+00:00,11.2
2025-03-02 23:30:00+00:00,2025-03-02 23:30:00+00:00,2.4472631133310996
2025-03-03 00:00:00+00:00,2025-03-03 00:00:00+00:00,8.792
2025-03-03 00:30:00+00:00,2025-03-03 00:30:00+00:00,11.2
2025-03-03 01:00:00+00:00,2025-03-03 01:00:00+00:00,11.190000000000001
2025-03-03 01:30:00+00:00,2025-03-03 01:30:00+00:00,11.190000000000001
2025-03-03 02:00:00+00:00,2025-03-03 02:00:00+00:00,11.190000000000001
2025-03-03 02:30:00+00:00,2025-03-03 02:30:00+00:00,11.190000000000001
2025-03-03 03:00:00+00:00,2025-03-03 03:00:00+00:00,11.190000000000001
2025-03-03 03:30:00+00:00,2025-03-03 03:30:00+00:00,0.0
2025-03-03 04:00:00+00:00,2025-03-03 04:00:00+00:00,7.0
2025-03-03 04:30:00+00:00,2025-03-03 04:30:00+00:00,11.190000000000001
2025-03-03 05:00:00+00:00,2025-03-03 05:00:00+00:00,11.5
2025-03-03 05:30:00+00:00,2025-03-03 05:30:00+00:00,11.45
2025-03-03 06:00:00+00:00,2025-03-03 06:00:00+00:00,7.834999999999999
2025-03-03 06:30:00+00:00,2025-03-03 06:30:00+00:00,11.45
2025-03-03 07:00:00+00:00,2025-03-03 07:00:00+00:00,11.9
2025-03-03 07:30:00+00:00,2025-03-03 07:30:00+00:00,11.9
2025-03-03 08:00:00+00:00,2025-03-03 08:00:00+00:00,6.435802245328283
2025-03-03 08:30:00+00:00,2025-03-03 08:30:00+00:00,-0.06999999999999999
2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,11.638
2025-03-03 09:30:00+00:00,2025-03-03 09:30:00+00:00,9.296
2025-03-03 10:00:00+00:00,2025-03-03 10:00:00+00:00,7.100227610777546
2025-03-03 10:30:00+00:00,2025-03-03 10:30:00+00:00,8.0
2025-03-03 11:00:00+00:00,2025-03-03 11:00:00+00:00,8.5
2025-03-03 11:30:00+00:00,2025-03-03 11:30:00+00:00,5.292901498990855
2025-03-03 12:00:00+00:00,2025-03-03 12:00:00+00:00,8.02
2025-03-03 12:30:00+00:00,2025-03-03 12:30:00+00:00,7.138
2025-03-03 13:00:00+00:00,2025-03-03 13:00:00+00:00,8.0
2025-03-03 13:30:00+00:00,2025-03-03 13:30:00+00:00,8.0
2025-03-03 14:00:00+00:00,2025-03-03 14:00:00+00:00,6.906999999999999
2025-03-03 14:30:00+00:00,2025-03-03 14:30:00+00:00,6.984999999999999
2025-03-03 15:00:00+00:00,2025-03-03 15:00:00+00:00,8.484
2025-03-03 15:30:00+00:00,2025-03-03 15:30:00+00:00,8.597
2025-03-03 16:00:00+00:00,2025-03-03 16:00:00+00:00,8.961
2025-03-03 16:30:00+00:00,2025-03-03 16:30:00+00:00,13.959999999999999
2025-03-03 17:00:00+00:00,2025-03-03 17:00:00+00:00,14.456999999999999
2025-03-03 17:30:00+00:00,2025-03-03 17:30:00+00:00,15.4
2025-03-03 18:00:00+00:00,2025-03-03 18:00:00+00:00,15.3
2025-03-03 18:30:00+00:00,2025-03-03 18:30:00+00:00,14.89
2025-03-03 19:00:00+00:00,2025-03-03 19:00:00+00:00,8.0
2025-03-03 19:30:00+00:00,2025-03-03 19:30:00+00:00,8.02
2025-03-03 20:00:00+00:00,2025-03-03 20:00:00+00:00,6.874
2025-03-03 20:30:00+00:00,2025-03-03 20:30:00+00:00,9.120000000000001
2025-03-03 21:00:00+00:00,2025-03-03 21:00:00+00:00,9.473
2025-03-03 21:30:00+00:00,2025-03-03 21:30:00+00:00,7.2448597320747625
2025-03-03 22:00:00+00:00,2025-03-03 22:00:00+00:00,6.01
2025-03-03 22:30:00+00:00,2025-03-03 22:30:00+00:00,8.0
2025-03-03 23:00:00+00:00,2025-03-03 23:00:00+00:00,4.3229999999999995
2025-03-03 23:30:00+00:00,2025-03-03 23:30:00+00:00,5.769
2025-03-04 00:00:00+00:00,2025-03-04 00:00:00+00:00,5.658371408572007
2025-03-04 00:30:00+00:00,2025-03-04 00:30:00+00:00,10.9
2025-03-04 01:00:00+00:00,2025-03-04 01:00:00+00:00,10.9
2025-03-04 01:30:00+00:00,2025-03-04 01:30:00+00:00,8.004999999999999
2025-03-04 02:00:00+00:00,2025-03-04 02:00:00+00:00,8.0
2025-03-04 02:30:00+00:00,2025-03-04 02:30:00+00:00,7.662999999999999
2025-03-04 03:00:00+00:00,2025-03-04 03:00:00+00:00,2.654
2025-03-04 03:30:00+00:00,2025-03-04 03:30:00+00:00,7.698
2025-03-04 04:00:00+00:00,2025-03-04 04:00:00+00:00,10.7
2025-03-04 04:30:00+00:00,2025-03-04 04:30:00+00:00,7.2
2025-03-04 05:00:00+00:00,2025-03-04 05:00:00+00:00,10.675
2025-03-04 05:30:00+00:00,2025-03-04 05:30:00+00:00,10.879999999999999
2025-03-04 06:00:00+00:00,2025-03-04 06:00:00+00:00,12.8
2025-03-04 06:30:00+00:00,2025-03-04 06:30:00+00:00,12.8
2025-03-04 07:00:00+00:00,2025-03-04 07:00:00+00:00,12.45
2025-03-04 07:30:00+00:00,2025-03-04 07:30:00+00:00,12.45
2025-03-04 08:00:00+00:00,2025-03-04 08:00:00+00:00,-0.039
2025-03-04 08:30:00+00:00,2025-03-04 08:30:00+00:00,-0.039
2025-03-04 09:00:00+00:00,2025-03-04 09:00:00+00:00,-0.039
2025-03-04 09:30:00+00:00,2025-03-04 09:30:00+00:00,6.656999999999999
2025-03-04 10:00:00+00:00,2025-03-04 10:00:00+00:00,10.5
2025-03-04 10:30:00+00:00,2025-03-04 10:30:00+00:00,7.7909999999999995
2025-03-04 11:00:00+00:00,2025-03-04 11:00:00+00:00,5.604
2025-03-04 11:30:00+00:00,2025-03-04 11:30:00+00:00,5.214
2025-03-04 12:00:00+00:00,2025-03-04 12:00:00+00:00,4.921
2025-03-04 12:30:00+00:00,2025-03-04 12:30:00+00:00,2.4481330043180938
2025-03-04 13:00:00+00:00,2025-03-04 13:00:00+00:00,4.339
2025-03-04 13:30:00+00:00,2025-03-04 13:30:00+00:00,4.121
2025-03-04 14:00:00+00:00,2025-03-04 14:00:00+00:00,4.971
2025-03-04 14:30:00+00:00,2025-03-04 14:30:00+00:00,4.593
2025-03-04 15:00:00+00:00,2025-03-04 15:00:00+00:00,6.584999999999999
2025-03-04 15:30:00+00:00,2025-03-04 15:30:00+00:00,7.173
2025-03-04 16:00:00+00:00,2025-03-04 16:00:00+00:00,7.0
2025-03-04 16:30:00+00:00,2025-03-04 16:30:00+00:00,2.0
2025-03-04 17:00:00+00:00,2025-03-04 17:00:00+00:00,11.784502727594404
2025-03-04 17:30:00+00:00,2025-03-04 17:30:00+00:00,11.85
2025-03-04 18:00:00+00:00,2025-03-04 18:00:00+00:00,13.0
2025-03-04 18:30:00+00:00,2025-03-04 18:30:00+00:00,13.0
2025-03-04 19:00:00+00:00,2025-03-04 19:00:00+00:00,11.02
2025-03-04 19:30:00+00:00,2025-03-04 19:30:00+00:00,11.02
2025-03-04 20:00:00+00:00,2025-03-04 20:00:00+00:00,11.85
2025-03-04 20:30:00+00:00,2025-03-04 20:30:00+00:00,9.4
2025-03-04 21:00:00+00:00,2025-03-04 21:00:00+00:00,11.122843798075824
2025-03-04 21:30:00+00:00,2025-03-04 21:30:00+00:00,7.698
2025-03-04 22:00:00+00:00,2025-03-04 22:00:00+00:00,9.016
2025-03-04 22:30:00+00:00,2025-03-04 22:30:00+00:00,7.687
2025-03-04 23:00:00+00:00,2025-03-04 23:00:00+00:00,7.194
2025-03-04 23:30:00+00:00,2025-03-04 23:30:00+00:00,4.846
2025-03-05 00:00:00+00:00,2025-03-05 00:00:00+00:00,4.868
2025-03-05 00:30:00+00:00,2025-03-05 00:30:00+00:00,5.721
2025-03-05 01:00:00+00:00,2025-03-05 01:00:00+00:00,1.154974504545563
2025-03-05 01:30:00+00:00,2025-03-05 01:30:00+00:00,0.45253303863788874
2025-03-05 02:00:00+00:00,2025-03-05 02:00:00+00:00,4.458
2025-03-05 02:30:00+00:00,2025-03-05 02:30:00+00:00,3.979
2025-03-05 03:00:00+00:00,2025-03-05 03:00:00+00:00,3.526
2025-03-05 03:30:00+00:00,2025-03-05 03:30:00+00:00,3.098
2025-03-05 04:00:00+00:00,2025-03-05 04:00:00+00:00,4.928
2025-03-05 04:30:00+00:00,2025-03-05 04:30:00+00:00,4.885
2025-03-05 05:00:00+00:00,2025-03-05 05:00:00+00:00,10.04704347826087
2025-03-05 05:30:00+00:00,2025-03-05 05:30:00+00:00,10.290000000000001
2025-03-05 06:00:00+00:00,2025-03-05 06:00:00+00:00,10.9
2025-03-05 06:30:00+00:00,2025-03-05 06:30:00+00:00,11.379999999999999
2025-03-05 07:00:00+00:00,2025-03-05 07:00:00+00:00,11.379999999999999
2025-03-05 07:30:00+00:00,2025-03-05 07:30:00+00:00,12.2
2025-03-05 08:00:00+00:00,2025-03-05 08:00:00+00:00,12.1
2025-03-05 08:30:00+00:00,2025-03-05 08:30:00+00:00,11.8
2025-03-05 09:00:00+00:00,2025-03-05 09:00:00+00:00,11.379999999999999
2025-03-05 09:30:00+00:00,2025-03-05 09:30:00+00:00,10.8
2025-03-05 10:00:00+00:00,2025-03-05 10:00:00+00:00,5.523
2025-03-05 10:30:00+00:00,2025-03-05 10:30:00+00:00,4.599
2025-03-05 11:00:00+00:00,2025-03-05 11:00:00+00:00,3.62
2025-03-05 11:30:00+00:00,2025-03-05 11:30:00+00:00,0.355
2025-03-05 12:00:00+00:00,2025-03-05 12:00:00+00:00,1.925
2025-03-05 12:30:00+00:00,2025-03-05 12:30:00+00:00,-0.286
2025-03-05 13:00:00+00:00,2025-03-05 13:00:00+00:00,1.2890000000000001
2025-03-05 13:30:00+00:00,2025-03-05 13:30:00+00:00,1.332
2025-03-05 14:00:00+00:00,2025-03-05 14:00:00+00:00,2.784
2025-03-05 14:30:00+00:00,2025-03-05 14:30:00+00:00,2.978
2025-03-05 15:00:00+00:00,2025-03-05 15:00:00+00:00,5.737
2025-03-05 15:30:00+00:00,2025-03-05 15:30:00+00:00,5.1
2025-03-05 16:00:00+00:00,2025-03-05 16:00:00+00:00,8.9
2025-03-05 16:30:00+00:00,2025-03-05 16:30:00+00:00,6.0
2025-03-05 17:00:00+00:00,2025-03-05 17:00:00+00:00,11.138
2025-03-05 17:30:00+00:00,2025-03-05 17:30:00+00:00,11.971020408163266
2025-03-05 18:00:00+00:00,2025-03-05 18:00:00+00:00,13.0
2025-03-05 18:30:00+00:00,2025-03-05 18:30:00+00:00,13.5
2025-03-05 19:00:00+00:00,2025-03-05 19:00:00+00:00,10.629999999999999
2025-03-05 19:30:00+00:00,2025-03-05 19:30:00+00:00,7.3
2025-03-05 20:00:00+00:00,2025-03-05 20:00:00+00:00,7.2
2025-03-05 20:30:00+00:00,2025-03-05 20:30:00+00:00,7.2
2025-03-05 21:00:00+00:00,2025-03-05 21:00:00+00:00,8.855
2025-03-05 21:30:00+00:00,2025-03-05 21:30:00+00:00,11.1
2025-03-05 22:00:00+00:00,2025-03-05 22:00:00+00:00,8.506
2025-03-05 22:30:00+00:00,2025-03-05 22:30:00+00:00,7.109033209540608
2025-03-05 23:00:00+00:00,2025-03-05 23:00:00+00:00,1.0
2025-03-05 23:30:00+00:00,2025-03-05 23:30:00+00:00,7.077
2025-03-06 00:00:00+00:00,2025-03-06 00:00:00+00:00,6.160685763609719
2025-03-06 00:30:00+00:00,2025-03-06 00:30:00+00:00,9.8
2025-03-06 01:00:00+00:00,2025-03-06 01:00:00+00:00,9.8
2025-03-06 01:30:00+00:00,2025-03-06 01:30:00+00:00,10.3
2025-03-06 02:00:00+00:00,2025-03-06 02:00:00+00:00,8.238
2025-03-06 02:30:00+00:00,2025-03-06 02:30:00+00:00,10.3
2025-03-06 03:00:00+00:00,2025-03-06 03:00:00+00:00,10.3
2025-03-06 03:30:00+00:00,2025-03-06 03:30:00+00:00,10.75
2025-03-06 04:00:00+00:00,2025-03-06 04:00:00+00:00,10.72
2025-03-06 04:30:00+00:00,2025-03-06 04:30:00+00:00,10.77
2025-03-06 05:00:00+00:00,2025-03-06 05:00:00+00:00,12.0
2025-03-06 05:30:00+00:00,2025-03-06 05:30:00+00:00,12.0
2025-03-06 06:00:00+00:00,2025-03-06 06:00:00+00:00,12.0
2025-03-06 06:30:00+00:00,2025-03-06 06:30:00+00:00,14.0
2025-03-06 07:00:00+00:00,2025-03-06 07:00:00+00:00,14.0
2025-03-06 07:30:00+00:00,2025-03-06 07:30:00+00:00,14.0
2025-03-06 08:00:00+00:00,2025-03-06 08:00:00+00:00,14.0
2025-03-06 08:30:00+00:00,2025-03-06 08:30:00+00:00,12.0
2025-03-06 09:00:00+00:00,2025-03-06 09:00:00+00:00,11.9
2025-03-06 09:30:00+00:00,2025-03-06 09:30:00+00:00,11.9
2025-03-06 10:00:00+00:00,2025-03-06 10:00:00+00:00,10.3
2025-03-06 10:30:00+00:00,2025-03-06 10:30:00+00:00,10.3
2025-03-06 11:00:00+00:00,2025-03-06 11:00:00+00:00,10.3
2025-03-06 11:30:00+00:00,2025-03-06 11:30:00+00:00,2.771
2025-03-06 12:00:00+00:00,2025-03-06 12:00:00+00:00,6.089
2025-03-06 12:30:00+00:00,2025-03-06 12:30:00+00:00,5.3020000000000005
2025-03-06 13:00:00+00:00,2025-03-06 13:00:00+00:00,1.5577033937141374
2025-03-06 13:30:00+00:00,2025-03-06 13:30:00+00:00,3.9509999999999996
2025-03-06 14:00:00+00:00,2025-03-06 14:00:00+00:00,5.987
2025-03-06 14:30:00+00:00,2025-03-06 14:30:00+00:00,10.3
2025-03-06 15:00:00+00:00,2025-03-06 15:00:00+00:00,10.3
2025-03-06 15:30:00+00:00,2025-03-06 15:30:00+00:00,10.3
2025-03-06 16:00:00+00:00,2025-03-06 16:00:00+00:00,10.3
2025-03-06 16:30:00+00:00,2025-03-06 16:30:00+00:00,11.15
2025-03-06 17:00:00+00:00,2025-03-06 17:00:00+00:00,12.0
2025-03-06 17:30:00+00:00,2025-03-06 17:30:00+00:00,12.85
2025-03-06 18:00:00+00:00,2025-03-06 18:00:00+00:00,12.85
2025-03-06 18:30:00+00:00,2025-03-06 18:30:00+00:00,12.85
2025-03-06 19:00:00+00:00,2025-03-06 19:00:00+00:00,12.75
2025-03-06 19:30:00+00:00,2025-03-06 19:30:00+00:00,12.0
2025-03-06 20:00:00+00:00,2025-03-06 20:00:00+00:00,10.227
2025-03-06 20:30:00+00:00,2025-03-06 20:30:00+00:00,5.485343850103518
2025-03-06 21:00:00+00:00,2025-03-06 21:00:00+00:00,5.5649999999999995
2025-03-06 21:30:00+00:00,2025-03-06 21:30:00+00:00,4.062685767910027
2025-03-06 22:00:00+00:00,2025-03-06 22:00:00+00:00,7.0
2025-03-06 22:30:00+00:00,2025-03-06 22:30:00+00:00,1.0
2025-03-06 23:00:00+00:00,2025-03-06 23:00:00+00:00,4.0
2025-03-06 23:30:00+00:00,2025-03-06 23:30:00+00:00,2.68
2025-03-07 00:00:00+00:00,2025-03-07 00:00:00+00:00,-0.286
2025-03-07 00:30:00+00:00,2025-03-07 00:30:00+00:00,-0.039
2025-03-07 01:00:00+00:00,2025-03-07 01:00:00+00:00,6.55
2025-03-07 01:30:00+00:00,2025-03-07 01:30:00+00:00,6.4
2025-03-07 02:00:00+00:00,2025-03-07 02:00:00+00:00,6.4
2025-03-07 02:30:00+00:00,2025-03-07 02:30:00+00:00,3.496
2025-03-07 03:00:00+00:00,2025-03-07 03:00:00+00:00,9.49
2025-03-07 03:30:00+00:00,2025-03-07 03:30:00+00:00,9.49
2025-03-07 04:00:00+00:00,2025-03-07 04:00:00+00:00,6.8629999999999995
2025-03-07 04:30:00+00:00,2025-03-07 04:30:00+00:00,6.878
2025-03-07 05:00:00+00:00,2025-03-07 05:00:00+00:00,12.0
2025-03-07 05:30:00+00:00,2025-03-07 05:30:00+00:00,12.0
2025-03-07 06:00:00+00:00,2025-03-07 06:00:00+00:00,12.0
2025-03-07 06:30:00+00:00,2025-03-07 06:30:00+00:00,12.0
2025-03-07 07:00:00+00:00,2025-03-07 07:00:00+00:00,12.0
2025-03-07 07:30:00+00:00,2025-03-07 07:30:00+00:00,7.515000000000001
2025-03-07 08:00:00+00:00,2025-03-07 08:00:00+00:00,7.515000000000001
2025-03-07 08:30:00+00:00,2025-03-07 08:30:00+00:00,7.397
2025-03-07 09:00:00+00:00,2025-03-07 09:00:00+00:00,12.0
2025-03-07 09:30:00+00:00,2025-03-07 09:30:00+00:00,11.437671401522788
2025-03-07 10:00:00+00:00,2025-03-07 10:00:00+00:00,12.3
2025-03-07 10:30:00+00:00,2025-03-07 10:30:00+00:00,12.3
2025-03-07 11:00:00+00:00,2025-03-07 11:00:00+00:00,12.472
2025-03-07 11:30:00+00:00,2025-03-07 11:30:00+00:00,10.4
2025-03-07 12:00:00+00:00,2025-03-07 12:00:00+00:00,10.4
2025-03-07 12:30:00+00:00,2025-03-07 12:30:00+00:00,10.4
2025-03-07 13:00:00+00:00,2025-03-07 13:00:00+00:00,7.733
2025-03-07 13:30:00+00:00,2025-03-07 13:30:00+00:00,7.055
2025-03-07 14:00:00+00:00,2025-03-07 14:00:00+00:00,7.065
2025-03-07 14:30:00+00:00,2025-03-07 14:30:00+00:00,7.055
2025-03-07 15:00:00+00:00,2025-03-07 15:00:00+00:00,7.07
2025-03-07 15:30:00+00:00,2025-03-07 15:30:00+00:00,7.07
2025-03-07 16:00:00+00:00,2025-03-07 16:00:00+00:00,15.5
2025-03-07 16:30:00+00:00,2025-03-07 16:30:00+00:00,15.5
2025-03-07 17:00:00+00:00,2025-03-07 17:00:00+00:00,15.5
2025-03-07 17:30:00+00:00,2025-03-07 17:30:00+00:00,15.5
2025-03-07 18:00:00+00:00,2025-03-07 18:00:00+00:00,15.5
2025-03-07 18:30:00+00:00,2025-03-07 18:30:00+00:00,9.743
2025-03-07 19:00:00+00:00,2025-03-07 19:00:00+00:00,13.75
2025-03-07 19:30:00+00:00,2025-03-07 19:30:00+00:00,7.209999999999999
2025-03-07 20:00:00+00:00,2025-03-07 20:00:00+00:00,7.397
2025-03-07 20:30:00+00:00,2025-03-07 20:30:00+00:00,7.209999999999999
2025-03-07 21:00:00+00:00,2025-03-07 21:00:00+00:00,6.702
2025-03-07 21:30:00+00:00,2025-03-07 21:30:00+00:00,6.889089985076318
2025-03-07 22:00:00+00:00,2025-03-07 22:00:00+00:00,6.407377171502155
2025-03-07 22:30:00+00:00,2025-03-07 22:30:00+00:00,7.013
2025-03-07 23:00:00+00:00,2025-03-07 23:00:00+00:00,7.0
2025-03-07 23:30:00+00:00,2025-03-07 23:30:00+00:00,11.0
2025-03-08 00:00:00+00:00,2025-03-08 00:00:00+00:00,10.943160500615582
2025-03-08 00:30:00+00:00,2025-03-08 00:30:00+00:00,9.145999999999999
2025-03-08 01:00:00+00:00,2025-03-08 01:00:00+00:00,9.161
2025-03-08 01:30:00+00:00,2025-03-08 01:30:00+00:00,9.105
2025-03-08 02:00:00+00:00,2025-03-08 02:00:00+00:00,8.799
2025-03-08 02:30:00+00:00,2025-03-08 02:30:00+00:00,10.62080677891814
2025-03-08 03:00:00+00:00,2025-03-08 03:00:00+00:00,10.5
2025-03-08 03:30:00+00:00,2025-03-08 03:30:00+00:00,11.8
2025-03-08 04:00:00+00:00,2025-03-08 04:00:00+00:00,9.161
2025-03-08 04:30:00+00:00,2025-03-08 04:30:00+00:00,9.122
2025-03-08 05:00:00+00:00,2025-03-08 05:00:00+00:00,11.146009045528015
2025-03-08 05:30:00+00:00,2025-03-08 05:30:00+00:00,11.339
2025-03-08 06:00:00+00:00,2025-03-08 06:00:00+00:00,9.883
2025-03-08 06:30:00+00:00,2025-03-08 06:30:00+00:00,11.8
2025-03-08 07:00:00+00:00,2025-03-08 07:00:00+00:00,11.0
2025-03-08 07:30:00+00:00,2025-03-08 07:30:00+00:00,9.287
2025-03-08 08:00:00+00:00,2025-03-08 08:00:00+00:00,7.007
2025-03-08 08:30:00+00:00,2025-03-08 08:30:00+00:00,7.0
2025-03-08 09:00:00+00:00,2025-03-08 09:00:00+00:00,11.51
2025-03-08 09:30:00+00:00,2025-03-08 09:30:00+00:00,11.280464629439141
2025-03-08 10:00:00+00:00,2025-03-08 10:00:00+00:00,7.0
2025-03-08 10:30:00+00:00,2025-03-08 10:30:00+00:00,7.0
2025-03-08 11:00:00+00:00,2025-03-08 11:00:00+00:00,12.0
2025-03-08 11:30:00+00:00,2025-03-08 11:30:00+00:00,11.8
2025-03-08 12:00:00+00:00,2025-03-08 12:00:00+00:00,6.7
2025-03-08 12:30:00+00:00,2025-03-08 12:30:00+00:00,6.735244138012055
2025-03-08 13:00:00+00:00,2025-03-08 13:00:00+00:00,6.2
2025-03-08 13:30:00+00:00,2025-03-08 13:30:00+00:00,6.5
2025-03-08 14:00:00+00:00,2025-03-08 14:00:00+00:00,10.87150600020436
2025-03-08 14:30:00+00:00,2025-03-08 14:30:00+00:00,10.2
2025-03-08 15:00:00+00:00,2025-03-08 15:00:00+00:00,7.0
2025-03-08 15:30:00+00:00,2025-03-08 15:30:00+00:00,7.025
2025-03-08 16:00:00+00:00,2025-03-08 16:00:00+00:00,7.025
2025-03-08 16:30:00+00:00,2025-03-08 16:30:00+00:00,11.8
2025-03-08 17:00:00+00:00,2025-03-08 17:00:00+00:00,7.217358572557828
2025-03-08 17:30:00+00:00,2025-03-08 17:30:00+00:00,8.02
2025-03-08 18:00:00+00:00,2025-03-08 18:00:00+00:00,7.05
2025-03-08 18:30:00+00:00,2025-03-08 18:30:00+00:00,7.709999999999999
2025-03-08 19:00:00+00:00,2025-03-08 19:00:00+00:00,7.1
2025-03-08 19:30:00+00:00,2025-03-08 19:30:00+00:00,7.045
2025-03-08 20:00:00+00:00,2025-03-08 20:00:00+00:00,7.034999999999999
2025-03-08 20:30:00+00:00,2025-03-08 20:30:00+00:00,7.034999999999999
2025-03-08 21:00:00+00:00,2025-03-08 21:00:00+00:00,7.034999999999999
2025-03-08 21:30:00+00:00,2025-03-08 21:30:00+00:00,7.0
2025-03-08 22:00:00+00:00,2025-03-08 22:00:00+00:00,7.020999999999999
2025-03-08 22:30:00+00:00,2025-03-08 22:30:00+00:00,7.022
2025-03-08 23:00:00+00:00,2025-03-08 23:00:00+00:00,7.029999999999999
2025-03-08 23:30:00+00:00,2025-03-08 23:30:00+00:00,7.05
2025-03-09 00:00:00+00:00,2025-03-09 00:00:00+00:00,9.984
2025-03-09 00:30:00+00:00,2025-03-09 00:30:00+00:00,11.8
2025-03-09 01:00:00+00:00,2025-03-09 01:00:00+00:00,10.8
2025-03-09 01:30:00+00:00,2025-03-09 01:30:00+00:00,10.8
