creationTime,settlementDate,settlementPeriod,settlementRunType,totalExemptSupplyVolume
2026-03-09T09:50:11Z,2025-12-11,3,R1,27.2295
2026-03-09T09:50:11Z,2025-12-11,2,R1,31.1499
2026-03-09T09:50:11Z,2025-12-11,1,R1,28.5235
2026-03-09T09:50:11Z,2025-12-11,22,R1,35.454
2026-03-09T09:50:11Z,2025-12-11,11,R1,26.7758
2026-03-09T09:50:11Z,2025-12-11,23,R1,37.3115
2026-03-09T09:50:11Z,2025-12-11,48,R1,28.6022
2026-03-09T09:50:11Z,2025-12-11,25,R1,36.0552
2026-03-09T09:50:11Z,2025-12-11,47,R1,28.7446
2026-03-09T09:50:11Z,2025-12-11,46,R1,29.1954
2026-03-09T09:50:11Z,2025-12-11,45,R1,29.0227
2026-03-09T09:50:11Z,2025-12-11,44,R1,29.6931
2026-03-09T09:50:11Z,2025-12-11,43,R1,28.8437
2026-03-09T09:50:11Z,2025-12-11,42,R1,28.0682
2026-03-09T09:50:11Z,2025-12-11,41,R1,28.1003
2026-03-09T09:50:11Z,2025-12-11,40,R1,27.5862
2026-03-09T09:50:11Z,2025-12-11,39,R1,27.4276
2026-03-09T09:50:11Z,2025-12-11,38,R1,27.291
2026-03-09T09:50:11Z,2025-12-11,37,R1,27.7375
2026-03-09T09:50:11Z,2025-12-11,24,R1,35.4949
2026-03-09T09:50:11Z,2025-12-11,35,R1,29.4294
2026-03-09T09:50:11Z,2025-12-11,34,R1,29.2257
2026-03-09T09:50:11Z,2025-12-11,33,R1,27.1988
2026-03-09T09:50:11Z,2025-12-11,32,R1,26.0174
2026-03-09T09:50:11Z,2025-12-11,31,R1,25.0844
2026-03-09T09:50:11Z,2025-12-11,30,R1,28.1472
2026-03-09T09:50:11Z,2025-12-11,29,R1,30.4222
2026-03-09T09:50:11Z,2025-12-11,28,R1,32.6267
2026-03-09T09:50:11Z,2025-12-11,27,R1,34.1396
2026-03-09T09:50:11Z,2025-12-11,26,R1,35.7209
2026-03-09T09:50:11Z,2025-12-11,36,R1,28.6673
2026-03-09T09:50:11Z,2025-12-12,14,R1,13.8879
2026-03-09T09:50:11Z,2025-12-12,15,R1,15.6427
2026-03-09T09:50:11Z,2025-12-12,16,R1,16.2545
2026-03-09T09:50:11Z,2025-12-12,21,R1,14.0613
2026-03-09T09:50:11Z,2025-12-12,18,R1,14.749
2026-03-09T09:50:11Z,2025-12-12,19,R1,12.9906
2026-03-09T09:50:11Z,2025-12-12,20,R1,13.2486
2026-03-09T09:50:11Z,2025-12-12,13,R1,12.649
2026-03-09T09:50:11Z,2025-12-12,17,R1,15.1382
2026-03-09T09:50:11Z,2025-12-12,12,R1,12.5484
2026-03-09T09:50:11Z,2025-12-12,6,R1,12.9886
2026-03-09T09:50:11Z,2025-12-12,10,R1,12.7532
2026-03-09T09:50:11Z,2025-12-12,9,R1,12.6836
2026-03-09T09:50:11Z,2025-12-12,8,R1,11.2253
2026-03-09T09:50:11Z,2025-12-12,7,R1,12.6097
2026-03-09T09:50:11Z,2025-12-12,5,R1,12.7585
2026-03-09T09:50:11Z,2025-12-12,4,R1,13.1961
2026-03-09T09:50:11Z,2025-12-12,3,R1,13.7141
2026-03-09T09:50:11Z,2025-12-12,2,R1,20.0067
2026-03-09T09:50:11Z,2025-12-12,1,R1,15.0222
2026-03-09T09:50:11Z,2025-12-12,22,R1,12.8923
2026-03-09T09:50:11Z,2025-12-12,11,R1,11.3762
2026-03-09T09:50:11Z,2025-12-12,23,R1,13.1361
2026-03-09T09:50:11Z,2025-12-12,24,R1,13.2057
2026-03-09T09:50:11Z,2025-12-12,25,R1,13.2333
2026-03-09T09:50:11Z,2025-12-12,47,R1,10.8132
2026-03-09T09:50:11Z,2025-12-12,46,R1,11.917
2026-03-09T09:50:11Z,2025-12-12,45,R1,10.7531
2026-03-09T09:50:11Z,2025-12-12,44,R1,11.0369
2026-03-09T09:50:11Z,2025-12-12,43,R1,12.0118
2026-03-09T09:50:11Z,2025-12-12,42,R1,11.5872
2026-03-09T09:50:11Z,2025-12-12,41,R1,11.9348
2026-03-09T09:50:11Z,2025-12-12,40,R1,12.4969
2026-03-09T09:50:11Z,2025-12-12,39,R1,11.8496
2026-03-09T09:50:11Z,2025-12-12,38,R1,11.9437
2026-03-09T09:50:11Z,2025-12-12,37,R1,12.1492
2026-03-09T09:50:11Z,2025-12-12,48,R1,10.213
2026-03-09T09:50:11Z,2025-12-12,35,R1,12.3382
2026-03-09T09:50:11Z,2025-12-12,34,R1,12.3625
2026-03-09T09:50:11Z,2025-12-12,33,R1,12.4691
2026-03-09T09:50:11Z,2025-12-12,32,R1,11.4922
2026-03-09T09:50:11Z,2025-12-12,31,R1,11.7835
2026-03-09T09:50:11Z,2025-12-12,30,R1,11.9005
2026-03-09T09:50:11Z,2025-12-12,29,R1,12.532
2026-03-09T09:50:11Z,2025-12-12,28,R1,13.482
2026-03-09T09:50:11Z,2025-12-12,27,R1,11.8867
2026-03-09T09:50:11Z,2025-12-12,26,R1,11.9907
2026-03-09T09:50:11Z,2025-12-12,36,R1,13.1674
2026-03-09T09:50:11Z,2025-12-13,14,R1,22.3506
2026-03-09T09:50:11Z,2025-12-13,15,R1,22.7959
2026-03-09T09:50:11Z,2025-12-13,16,R1,22.7664
2026-03-09T09:50:11Z,2025-12-13,21,R1,35.7737
2026-03-09T09:50:11Z,2025-12-13,18,R1,25.719
2026-03-09T09:50:11Z,2025-12-13,19,R1,30.0974
2026-03-09T09:50:11Z,2025-12-13,20,R1,34.5631
2026-03-09T09:50:11Z,2025-12-13,13,R1,21.9351
2026-03-09T09:50:11Z,2025-12-13,17,R1,23.9611
2026-03-09T09:50:11Z,2025-12-13,12,R1,21.0824
2026-03-09T09:50:11Z,2025-12-13,6,R1,21.5862
2026-03-09T09:50:11Z,2025-12-13,10,R1,21.2897
2026-03-09T09:50:11Z,2025-12-13,9,R1,21.2623
2026-03-09T09:50:11Z,2025-12-13,8,R1,21.2532
2026-03-09T09:50:11Z,2025-12-13,7,R1,20.7516
2026-03-09T09:50:11Z,2025-12-13,5,R1,21.5131
2026-03-09T09:50:11Z,2025-12-13,4,R1,21.5241
2026-03-09T09:50:11Z,2025-12-13,3,R1,20.7359
2026-03-09T09:50:11Z,2025-12-13,2,R1,20.4494
2026-03-09T09:50:11Z,2025-12-13,1,R1,21.1519
2026-03-09T09:50:11Z,2025-12-13,22,R1,34.5303
2026-03-09T09:50:11Z,2025-12-13,11,R1,21.3919
2026-03-09T09:50:11Z,2025-12-13,23,R1,35.4375
2026-03-09T09:50:11Z,2025-12-13,48,R1,28.5138
2026-03-09T09:50:11Z,2025-12-13,25,R1,35.4086
2026-03-09T09:50:11Z,2025-12-13,24,R1,34.977
2026-03-09T09:50:11Z,2025-12-13,47,R1,29.212
2026-03-09T09:50:11Z,2025-12-13,46,R1,29.3363
2026-03-09T09:50:11Z,2025-12-13,45,R1,29.1957
2026-03-09T09:50:11Z,2025-12-13,44,R1,29.8347
2026-03-09T09:50:11Z,2025-12-13,43,R1,30.1179
2026-03-09T09:50:11Z,2025-12-13,42,R1,30.3278
2026-03-09T09:50:11Z,2025-12-13,40,R1,30.3382
2026-03-09T09:50:11Z,2025-12-13,39,R1,29.8556
2026-03-09T09:50:11Z,2025-12-13,38,R1,29.6612
2026-03-09T09:50:11Z,2025-12-13,37,R1,29.1803
2026-03-09T09:50:11Z,2025-12-13,41,R1,29.9895
2026-03-09T09:50:11Z,2025-12-13,35,R1,28.6998
2026-03-09T09:50:11Z,2025-12-13,36,R1,29.2932
2026-03-09T09:50:11Z,2025-12-13,27,R1,37.5221
2026-03-09T09:50:11Z,2025-12-13,28,R1,36.3249
2026-03-09T09:50:11Z,2025-12-13,29,R1,35.1317
2026-03-09T09:50:11Z,2025-12-13,30,R1,33.9107
2026-03-09T09:50:11Z,2025-12-13,26,R1,35.9932
2026-03-09T09:50:11Z,2025-12-13,32,R1,29.1531
2026-03-09T09:50:11Z,2025-12-13,33,R1,28.1618
2026-03-09T09:50:11Z,2025-12-13,34,R1,27.913
2026-03-09T09:50:11Z,2025-12-13,31,R1,30.9516
2026-03-09T09:50:11Z,2025-12-14,13,R1,25.5889
2026-03-09T09:50:11Z,2025-12-14,21,R1,34.5653
2026-03-09T09:50:11Z,2025-12-14,20,R1,32.7739
2026-03-09T09:50:11Z,2025-12-14,19,R1,31.1304
2026-03-09T09:50:11Z,2025-12-14,18,R1,30.174
2026-03-09T09:50:11Z,2025-12-14,17,R1,28.1359
2026-03-09T09:50:11Z,2025-12-14,16,R1,25.8834
2026-03-09T09:50:11Z,2025-12-14,15,R1,26.4189
2026-03-09T09:50:11Z,2025-12-14,14,R1,26.5248
2026-03-09T09:50:11Z,2025-12-14,12,R1,25.6864
2026-03-09T09:50:11Z,2025-12-14,22,R1,35.2602
2026-03-09T09:50:11Z,2025-12-14,10,R1,25.7323
2026-03-09T09:50:11Z,2025-12-14,9,R1,25.514
2026-03-09T09:50:11Z,2025-12-14,8,R1,25.3117
2026-03-09T09:50:11Z,2025-12-14,7,R1,26.603
2026-03-09T09:50:11Z,2025-12-14,6,R1,26.4129
2026-03-09T09:50:11Z,2025-12-14,5,R1,26.2225
2026-03-09T09:50:11Z,2025-12-14,4,R1,26.6064
2026-03-09T09:50:11Z,2025-12-14,3,R1,27.2322
2026-03-09T09:50:11Z,2025-12-14,2,R1,27.533
2026-03-09T09:50:11Z,2025-12-14,1,R1,34.2351
2026-03-09T09:50:11Z,2025-12-14,11,R1,25.6993
2026-03-09T09:50:11Z,2025-12-14,23,R1,34.749
2026-03-09T09:50:11Z,2025-12-14,24,R1,33.4137
2026-03-09T09:50:11Z,2025-12-14,25,R1,34.0132
2026-03-09T09:50:11Z,2025-12-14,47,R1,26.9375
2026-03-09T09:50:11Z,2025-12-14,46,R1,29.3328
2026-03-09T09:50:11Z,2025-12-14,45,R1,31.0218
2026-03-09T09:50:11Z,2025-12-14,44,R1,31.618
2026-03-09T09:50:11Z,2025-12-14,43,R1,31.3528
2026-03-09T09:50:11Z,2025-12-14,42,R1,30.9169
2026-03-09T09:50:11Z,2025-12-14,41,R1,30.2986
2026-03-09T09:50:11Z,2025-12-14,40,R1,30.5502
2026-03-09T09:50:11Z,2025-12-14,39,R1,29.9815
2026-03-09T09:50:11Z,2025-12-14,38,R1,30.8656
2026-03-09T09:50:11Z,2025-12-14,37,R1,30.6971
2026-03-09T09:50:11Z,2025-12-14,48,R1,25.775
2026-03-09T09:50:11Z,2025-12-14,35,R1,31.5684
2026-03-09T09:50:11Z,2025-12-14,34,R1,31.6958
2026-03-09T09:50:11Z,2025-12-14,33,R1,31.6667
2026-03-09T09:50:11Z,2025-12-14,32,R1,31.7783
2026-03-09T09:50:11Z,2025-12-14,31,R1,32.7887
2026-03-09T09:50:11Z,2025-12-14,30,R1,33.2858
2026-03-09T09:50:11Z,2025-12-14,29,R1,33.578
2026-03-09T09:50:11Z,2025-12-14,28,R1,34.6108
2026-03-09T09:50:11Z,2025-12-14,27,R1,35.2365
2026-03-09T09:50:11Z,2025-12-14,26,R1,34.9318
2026-03-09T09:50:11Z,2025-12-14,36,R1,31.1922
2026-03-09T09:50:11Z,2025-12-15,14,R1,24.673
2026-03-09T09:50:11Z,2025-12-15,15,R1,25.9753
2026-03-09T09:50:11Z,2025-12-15,16,R1,26.7563
2026-03-09T09:50:11Z,2025-12-15,21,R1,28.6084
2026-03-09T09:50:11Z,2025-12-15,18,R1,26.895
2026-03-09T09:50:11Z,2025-12-15,19,R1,29.1047
2026-03-09T09:50:11Z,2025-12-15,20,R1,29.1667
2026-03-09T09:50:11Z,2025-12-15,13,R1,25.9394
2026-03-09T09:50:11Z,2025-12-15,17,R1,26.4016
2026-03-09T09:50:11Z,2025-12-15,12,R1,25.0503
2026-03-09T09:50:11Z,2025-12-15,6,R1,27.3304
2026-03-09T09:50:11Z,2025-12-15,10,R1,26.1357
2026-03-09T09:50:11Z,2025-12-15,9,R1,26.6698
2026-03-09T09:50:11Z,2025-12-15,8,R1,27.477
2026-03-09T09:50:11Z,2025-12-15,7,R1,26.9722
2026-03-09T09:50:11Z,2025-12-15,5,R1,27.0919
2026-03-09T09:50:11Z,2025-12-15,4,R1,27.1193
2026-03-09T09:50:11Z,2025-12-15,3,R1,27.1342
2026-03-09T09:50:11Z,2025-12-15,2,R1,27.8411
2026-03-09T09:50:11Z,2025-12-15,1,R1,27.9545
2026-03-09T09:50:11Z,2025-12-15,22,R1,28.4175
2026-03-09T09:50:11Z,2025-12-15,11,R1,25.3888
2026-03-09T09:50:11Z,2025-12-15,23,R1,28.2061
2026-03-09T09:50:11Z,2025-12-15,24,R1,28.9667
2026-03-09T09:50:11Z,2025-12-15,25,R1,28.0185
2026-03-09T09:50:11Z,2025-12-15,47,R1,21.9052
2026-03-09T09:50:11Z,2025-12-15,46,R1,21.9658
2026-03-09T09:50:11Z,2025-12-15,45,R1,21.2534
2026-03-09T09:50:11Z,2025-12-15,44,R1,22.1228
2026-03-09T09:50:11Z,2025-12-15,43,R1,22.2059
2026-03-09T09:50:11Z,2025-12-15,42,R1,22.4838
2026-03-09T09:50:11Z,2025-12-15,41,R1,24.1702
2026-03-09T09:50:11Z,2025-12-15,40,R1,23.8932
2026-03-09T09:50:11Z,2025-12-15,39,R1,23.2004
2026-03-09T09:50:11Z,2025-12-15,38,R1,22.5698
2026-03-09T09:50:11Z,2025-12-15,37,R1,22.9825
2026-03-09T09:50:11Z,2025-12-15,48,R1,21.7241
2026-03-09T09:50:11Z,2025-12-15,35,R1,22.495
2026-03-09T09:50:11Z,2025-12-15,34,R1,22.7105
2026-03-09T09:50:11Z,2025-12-15,33,R1,23.151
2026-03-09T09:50:11Z,2025-12-15,32,R1,22.8723
2026-03-09T09:50:11Z,2025-12-15,31,R1,22.3523
2026-03-09T09:50:11Z,2025-12-15,30,R1,24.004
2026-03-09T09:50:11Z,2025-12-15,29,R1,24.9498
2026-03-09T09:50:11Z,2025-12-15,28,R1,25.8451
2026-03-09T09:50:11Z,2025-12-15,27,R1,27.0549
2026-03-09T09:50:11Z,2025-12-15,26,R1,27.5235
2026-03-09T09:50:11Z,2025-12-15,36,R1,22.3739
2026-03-09T09:50:11Z,2025-12-16,14,R1,7.0967
2026-03-09T09:50:11Z,2025-12-16,15,R1,7.0669
2026-03-09T09:50:11Z,2025-12-16,16,R1,7.7011
2026-03-09T09:50:11Z,2025-12-16,21,R1,8.7305
2026-03-09T09:50:11Z,2025-12-16,18,R1,8.7877
2026-03-09T09:50:11Z,2025-12-16,19,R1,8.7609
2026-03-09T09:50:11Z,2025-12-16,20,R1,8.5922
2026-03-09T09:50:11Z,2025-12-16,13,R1,6.8049
2026-03-09T09:50:11Z,2025-12-16,17,R1,7.8267
2026-03-09T09:50:11Z,2025-12-16,12,R1,6.4784
2026-03-09T09:50:11Z,2025-12-16,6,R1,6.2269
2026-03-09T09:50:11Z,2025-12-16,10,R1,5.52
2026-03-09T09:50:11Z,2025-12-16,9,R1,5.1317
2026-03-09T09:50:11Z,2025-12-16,8,R1,4.966
2026-03-09T09:50:11Z,2025-12-16,7,R1,6.094
2026-03-09T09:50:11Z,2025-12-16,5,R1,6.2292
2026-03-09T09:50:11Z,2025-12-16,4,R1,6.2699
2026-03-09T09:50:11Z,2025-12-16,3,R1,6.3314
2026-03-09T09:50:11Z,2025-12-16,2,R1,6.4598
2026-03-09T09:50:11Z,2025-12-16,1,R1,6.6742
2026-03-09T09:50:11Z,2025-12-16,22,R1,8.6031
2026-03-09T09:50:11Z,2025-12-16,11,R1,5.8907
2026-03-09T09:50:11Z,2025-12-16,23,R1,8.4289
2026-03-09T09:50:11Z,2025-12-16,24,R1,8.2609
2026-03-09T09:50:11Z,2025-12-16,25,R1,8.4223
2026-03-09T09:50:11Z,2025-12-16,47,R1,5.3719
2026-03-09T09:50:11Z,2025-12-16,46,R1,5.4209
2026-03-09T09:50:11Z,2025-12-16,45,R1,5.3798
2026-03-09T09:50:11Z,2025-12-16,44,R1,6.0028
2026-03-09T09:50:11Z,2025-12-16,43,R1,6.2821
2026-03-09T09:50:11Z,2025-12-16,42,R1,6.5013
2026-03-09T09:50:11Z,2025-12-16,41,R1,6.3836
2026-03-09T09:50:11Z,2025-12-16,40,R1,6.9424
2026-03-09T09:50:11Z,2025-12-16,39,R1,7.0139
2026-03-09T09:50:11Z,2025-12-16,38,R1,6.5082
2026-03-09T09:50:11Z,2025-12-16,37,R1,6.7006
2026-03-09T09:50:11Z,2025-12-16,48,R1,5.3873
2026-03-09T09:50:11Z,2025-12-16,35,R1,6.263
2026-03-09T09:50:11Z,2025-12-16,34,R1,6.2266
2026-03-09T09:50:11Z,2025-12-16,33,R1,6.4043
2026-03-09T09:50:11Z,2025-12-16,32,R1,5.9816
2026-03-09T09:50:11Z,2025-12-16,31,R1,5.9621
2026-03-09T09:50:11Z,2025-12-16,30,R1,6.8352
2026-03-09T09:50:11Z,2025-12-16,29,R1,7.5178
2026-03-09T09:50:11Z,2025-12-16,28,R1,7.7785
2026-03-09T09:50:11Z,2025-12-16,27,R1,7.1853
2026-03-09T09:50:11Z,2025-12-16,26,R1,8.0861
2026-03-09T09:50:11Z,2025-12-16,36,R1,6.5652
2026-03-09T09:50:11Z,2025-12-17,14,R1,25.9985
2026-03-09T09:50:11Z,2025-12-17,15,R1,25.8101
2026-03-09T09:50:11Z,2025-12-17,16,R1,25.8869
2026-03-09T09:50:11Z,2025-12-17,21,R1,29.9724
2026-03-09T09:50:11Z,2025-12-17,18,R1,29.0475
2026-03-09T09:50:11Z,2025-12-17,19,R1,28.78
2026-03-09T09:50:11Z,2025-12-17,20,R1,29.2165
2026-03-09T09:50:11Z,2025-12-17,13,R1,24.6497
2026-03-09T09:50:11Z,2025-12-17,17,R1,27.1587
2026-03-09T09:50:11Z,2025-12-17,12,R1,23.6662
2026-03-09T09:50:11Z,2025-12-17,6,R1,18.3306
2026-03-09T09:50:11Z,2025-12-17,10,R1,21.8942
2026-03-09T09:50:11Z,2025-12-17,9,R1,21.2343
2026-03-09T09:50:11Z,2025-12-17,8,R1,19.5466
2026-03-09T09:50:11Z,2025-12-17,7,R1,18.8903
2026-03-09T09:50:11Z,2025-12-17,5,R1,17.4174
2026-03-09T09:50:11Z,2025-12-17,4,R1,16.6433
2026-03-09T09:50:11Z,2025-12-17,3,R1,15.9265
2026-03-09T09:50:11Z,2025-12-17,2,R1,15.8087
2026-03-09T09:50:11Z,2025-12-17,1,R1,16.0907
2026-03-09T09:50:11Z,2025-12-17,22,R1,31.1449
2026-03-09T09:50:11Z,2025-12-17,11,R1,23.3322
2026-03-09T09:50:11Z,2025-12-17,23,R1,31.6068
2026-03-09T09:50:11Z,2025-12-17,24,R1,32.3634
2026-03-09T09:50:11Z,2025-12-17,25,R1,32.8394
2026-03-09T09:50:11Z,2025-12-17,47,R1,24.9771
2026-03-09T09:50:11Z,2025-12-17,46,R1,28.0199
2026-03-09T09:50:11Z,2025-12-17,45,R1,28.8766
2026-03-09T09:50:11Z,2025-12-17,44,R1,29.9282
2026-03-09T09:50:11Z,2025-12-17,43,R1,30.8885
2026-03-09T09:50:11Z,2025-12-17,42,R1,31.197
2026-03-09T09:50:11Z,2025-12-17,41,R1,32.3033
2026-03-09T09:50:11Z,2025-12-17,40,R1,32.8399
2026-03-09T09:50:11Z,2025-12-17,39,R1,32.8703
2026-03-09T09:50:11Z,2025-12-17,38,R1,32.7891
2026-03-09T09:50:11Z,2025-12-17,37,R1,33.523
2026-03-09T09:50:11Z,2025-12-17,48,R1,24.0888
2026-03-09T09:50:11Z,2025-12-17,35,R1,33.3897
2026-03-09T09:50:11Z,2025-12-17,34,R1,31.0463
2026-03-09T09:50:11Z,2025-12-17,33,R1,29.8117
2026-03-09T09:50:11Z,2025-12-17,32,R1,30.1925
2026-03-09T09:50:11Z,2025-12-17,31,R1,30.8455
2026-03-09T09:50:11Z,2025-12-17,30,R1,32.4684
2026-03-09T09:50:11Z,2025-12-17,29,R1,35.1949
2026-03-09T09:50:11Z,2025-12-17,28,R1,35.5279
2026-03-09T09:50:11Z,2025-12-17,27,R1,33.4814
2026-03-09T09:50:11Z,2025-12-17,26,R1,33.3467
2026-03-09T09:50:11Z,2025-12-17,36,R1,34.1976
2026-03-09T09:50:11Z,2025-12-18,14,R1,19.2008
2026-03-09T09:50:11Z,2025-12-18,15,R1,18.1244
2026-03-09T09:50:11Z,2025-12-18,16,R1,17.7843
2026-03-09T09:50:11Z,2025-12-18,21,R1,19.532
2026-03-09T09:50:11Z,2025-12-18,18,R1,16.6174
2026-03-09T09:50:11Z,2025-12-18,19,R1,18.9506
2026-03-09T09:50:11Z,2025-12-18,20,R1,18.8575
2026-03-09T09:50:11Z,2025-12-18,13,R1,18.8135
2026-03-09T09:50:11Z,2025-12-18,17,R1,15.9396
2026-03-09T09:50:11Z,2025-12-18,12,R1,18.3663
2026-03-09T09:50:11Z,2025-12-18,6,R1,21.7533
2026-03-09T09:50:11Z,2025-12-18,10,R1,20.8081
2026-03-09T09:50:11Z,2025-12-18,9,R1,21.0772
2026-03-09T09:50:11Z,2025-12-18,8,R1,21.2062
2026-03-09T09:50:11Z,2025-12-18,7,R1,21.6973
2026-03-09T09:50:11Z,2025-12-18,5,R1,21.3131
2026-03-09T09:50:11Z,2025-12-18,4,R1,21.1526
2026-03-09T09:50:11Z,2025-12-18,3,R1,19.8812
2026-03-09T09:50:11Z,2025-12-18,2,R1,20.4274
2026-03-09T09:50:11Z,2025-12-18,1,R1,22.6983
2026-03-09T09:50:11Z,2025-12-18,22,R1,20.9211
2026-03-09T09:50:11Z,2025-12-18,11,R1,19.7119
2026-03-09T09:50:11Z,2025-12-18,23,R1,20.2607
2026-03-09T09:50:11Z,2025-12-18,48,R1,24.847
2026-03-09T09:50:11Z,2025-12-18,25,R1,20.5358
2026-03-09T09:50:11Z,2025-12-18,47,R1,25.2089
2026-03-09T09:50:11Z,2025-12-18,46,R1,25.4098
2026-03-09T09:50:11Z,2025-12-18,45,R1,26.0112
2026-03-09T09:50:11Z,2025-12-18,44,R1,26.6639
2026-03-09T09:50:11Z,2025-12-18,43,R1,28.3513
2026-03-09T09:50:11Z,2025-12-18,42,R1,28.799
2026-03-09T09:50:11Z,2025-12-18,41,R1,28.4127
2026-03-09T09:50:11Z,2025-12-18,40,R1,30.4057
2026-03-09T09:50:11Z,2025-12-18,39,R1,31.0253
2026-03-09T09:50:11Z,2025-12-18,38,R1,32.2811
2026-03-09T09:50:11Z,2025-12-18,37,R1,30.9794
2026-03-09T09:50:11Z,2025-12-18,24,R1,20.4794
2026-03-09T09:50:11Z,2025-12-18,35,R1,25.5979
2026-03-09T09:50:11Z,2025-12-18,34,R1,26.2144
2026-03-09T09:50:11Z,2025-12-18,33,R1,26.1221
2026-03-09T09:50:11Z,2025-12-18,32,R1,25.493
2026-03-09T09:50:11Z,2025-12-18,31,R1,24.8184
2026-03-09T09:50:11Z,2025-12-18,30,R1,22.0705
2026-03-09T09:50:11Z,2025-12-18,29,R1,22.0716
2026-03-09T09:50:11Z,2025-12-18,28,R1,21.7448
2026-03-09T09:50:11Z,2025-12-18,27,R1,21.4266
2026-03-09T09:50:11Z,2025-12-18,26,R1,21.6845
2026-03-09T09:50:11Z,2025-12-18,36,R1,28.3917
2026-03-09T09:50:11Z,2025-12-19,14,R1,27.3696
2026-03-09T09:50:11Z,2025-12-19,15,R1,27.9887
2026-03-09T09:50:11Z,2025-12-19,16,R1,27.9265
2026-03-09T09:50:11Z,2025-12-19,21,R1,32.296
2026-03-09T09:50:11Z,2025-12-19,18,R1,27.0269
2026-03-09T09:50:11Z,2025-12-19,19,R1,27.4524
2026-03-09T09:50:11Z,2025-12-19,20,R1,29.7355
2026-03-09T09:50:11Z,2025-12-19,13,R1,25.296
2026-03-09T09:50:11Z,2025-12-19,17,R1,27.5463
2026-03-09T09:50:11Z,2025-12-19,12,R1,24.4946
2026-03-09T09:50:11Z,2025-12-19,6,R1,22.6048
2026-03-09T09:50:11Z,2025-12-19,10,R1,22.4825
2026-03-09T09:50:11Z,2025-12-19,9,R1,22.3338
2026-03-09T09:50:11Z,2025-12-19,8,R1,22.5873
2026-03-09T09:50:11Z,2025-12-19,7,R1,22.3198
2026-03-09T09:50:11Z,2025-12-19,5,R1,21.8298
2026-03-09T09:50:11Z,2025-12-19,4,R1,22.3258
2026-03-09T09:50:11Z,2025-12-19,3,R1,22.4877
2026-03-09T09:50:11Z,2025-12-19,2,R1,22.6772
2026-03-09T09:50:11Z,2025-12-19,1,R1,32.0867
2026-03-09T09:50:11Z,2025-12-19,22,R1,31.974
2026-03-09T09:50:11Z,2025-12-19,11,R1,22.6158
2026-03-09T09:50:11Z,2025-12-19,23,R1,31.2207
2026-03-09T09:50:11Z,2025-12-19,24,R1,31.5565
2026-03-09T09:50:11Z,2025-12-19,25,R1,32.8513
2026-03-09T09:50:11Z,2025-12-19,47,R1,17.6066
2026-03-09T09:50:11Z,2025-12-19,46,R1,17.4231
2026-03-09T09:50:11Z,2025-12-19,45,R1,17.9753
2026-03-09T09:50:11Z,2025-12-19,44,R1,19.2225
2026-03-09T09:50:11Z,2025-12-19,43,R1,20.0995
2026-03-09T09:50:11Z,2025-12-19,42,R1,18.979
2026-03-09T09:50:11Z,2025-12-19,41,R1,20.0726
2026-03-09T09:50:11Z,2025-12-19,40,R1,22.1992
2026-03-09T09:50:11Z,2025-12-19,39,R1,21.9242
2026-03-09T09:50:11Z,2025-12-19,38,R1,22.322
2026-03-09T09:50:11Z,2025-12-19,37,R1,21.3746
2026-03-09T09:50:11Z,2025-12-19,48,R1,17.2498
2026-03-09T09:50:11Z,2025-12-19,35,R1,21.0197
2026-03-09T09:50:11Z,2025-12-19,34,R1,21.8596
2026-03-09T09:50:11Z,2025-12-19,33,R1,23.2607
2026-03-09T09:50:11Z,2025-12-19,32,R1,23.2509
2026-03-09T09:50:11Z,2025-12-19,31,R1,23.8812
2026-03-09T09:50:11Z,2025-12-19,30,R1,25.5869
2026-03-09T09:50:11Z,2025-12-19,29,R1,27.9307
2026-03-09T09:50:11Z,2025-12-19,28,R1,30.4524
2026-03-09T09:50:11Z,2025-12-19,27,R1,31.92
2026-03-09T09:50:11Z,2025-12-19,26,R1,33.1641
2026-03-09T09:50:11Z,2025-12-19,36,R1,21.0955
2026-03-09T09:50:11Z,2025-12-20,14,R1,24.0263
2026-03-09T09:50:11Z,2025-12-20,15,R1,24.4956
2026-03-09T09:50:11Z,2025-12-20,16,R1,25.4132
2026-03-09T09:50:11Z,2025-12-20,21,R1,28.978
2026-03-09T09:50:11Z,2025-12-20,18,R1,27.9641
2026-03-09T09:50:11Z,2025-12-20,19,R1,29.47
2026-03-09T09:50:11Z,2025-12-20,20,R1,29.6353
2026-03-09T09:50:11Z,2025-12-20,13,R1,23.2398
2026-03-09T09:50:11Z,2025-12-20,17,R1,26.2453
2026-03-09T09:50:11Z,2025-12-20,12,R1,23.4953
2026-03-09T09:50:11Z,2025-12-20,6,R1,23.5759
2026-03-09T09:50:11Z,2025-12-20,10,R1,23.0087
2026-03-09T09:50:11Z,2025-12-20,9,R1,22.7842
2026-03-09T09:50:11Z,2025-12-20,8,R1,23.122
2026-03-09T09:50:11Z,2025-12-20,7,R1,23.2964
2026-03-09T09:50:11Z,2025-12-20,5,R1,21.9958
2026-03-09T09:50:11Z,2025-12-20,4,R1,22.7142
2026-03-09T09:50:11Z,2025-12-20,3,R1,23.4713
2026-03-09T09:50:11Z,2025-12-20,2,R1,23.2778
2026-03-09T09:50:11Z,2025-12-20,1,R1,24.5078
2026-03-09T09:50:11Z,2025-12-20,22,R1,31.5833
2026-03-09T09:50:11Z,2025-12-20,11,R1,23.4338
